ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH,DATE
95526,11,2021,Elec- Residential,N,376,302234,804,2021-11-01
95526,12,2021,Elec- Residential,N,377,281989,748,2021-12-01
95526,1,2022,Elec- Residential,N,375,281503,751,2022-01-01
95526,2,2022,Elec- Residential,N,373,262624,704,2022-02-01
95526,3,2022,Elec- Residential,N,372,279682,752,2022-03-01
95526,4,2022,Elec- Residential,N,372,275658,741,2022-04-01
95526,5,2022,Elec- Residential,N,372,255601,687,2022-05-01
95526,6,2022,Elec- Residential,N,376,211200,562,2022-06-01
95526,7,2022,Elec- Residential,N,375,222098,592,2022-07-01
95526,8,2022,Elec- Residential,N,376,226398,602,2022-08-01
95526,9,2022,Elec- Residential,N,376,200830,534,2022-09-01
95526,10,2022,Elec- Residential,N,374,208079,556,2022-10-01
95526,11,2022,Elec- Residential,N,371,236095,636,2022-11-01
95526,12,2022,Elec- Residential,N,369,229935,623,2022-12-01
95526,1,2023,Elec- Residential,N,373,201636,541,2023-01-01
95526,2,2023,Elec- Residential,N,370,187564,507,2023-02-01
95526,3,2023,Elec- Residential,N,369,204744,555,2023-03-01
95526,4,2023,Elec- Residential,N,369,211896,574,2023-04-01
95526,4,2023,Elec- Residential,N,369,211896,574,2023-04-01
95526,5,2023,Elec- Residential,N,372,209526,563,2023-05-01
95526,5,2023,Elec- Residential,N,372,209526,563,2023-05-01
95526,6,2023,Elec- Residential,N,372,182254,490,2023-06-01
95526,6,2023,Elec- Residential,N,372,182254,490,2023-06-01
95526,7,2023,Elec- Residential,N,363,190615,525,2023-07-01
95526,8,2023,Elec- Residential,N,363,187406,516,2023-08-01
95526,9,2023,Elec- Residential,N,363,161993,446,2023-09-01
95526,10,2023,Elec- Residential,N,364,187423,515,2023-10-01
95526,11,2023,Elec- Residential,N,367,195812,534,2023-11-01
95526,12,2023,Elec- Residential,N,366,184128,503,2023-12-01
95526,1,2024,Elec- Residential,N,363,177043,488,2024-01-01
95526,2,2024,Elec- Residential,N,363,178138,491,2024-02-01
95526,3,2024,Elec- Residential,N,362,188133,520,2024-03-01
95526,4,2024,Elec- Residential,N,362,179374,496,2024-04-01
95526,4,2024,Elec- Residential,N,362,179374,496,2024-04-01
95526,5,2024,Elec- Residential,N,365,197548,541,2024-05-01
95526,5,2024,Elec- Residential,N,365,197548,541,2024-05-01
95526,6,2024,Elec- Residential,N,362,171461,474,2024-06-01
95526,6,2024,Elec- Residential,N,362,171461,474,2024-06-01
95526,7,2024,Elec- Residential,N,364,200233,550,2024-07-01
95526,8,2024,Elec- Residential,N,363,177774,490,2024-08-01
95526,9,2024,Elec- Residential,N,360,155459,432,2024-09-01
95526,10,2024,Elec- Residential,N,361,162617,450,2024-10-01
95526,11,2024,Elec- Residential,N,360,175782,488,2024-11-01
95526,12,2024,Elec- Residential,N,358,168864,472,2024-12-01
95526,1,2025,Elec- Residential,N,357,172420,483,2025-01-01
95526,2,2025,Elec- Residential,N,358,161461,451,2025-02-01
95526,3,2025,Elec- Residential,N,359,175241,488,2025-03-01
95526,4,2025,Elec- Residential,N,360,170445,473,2025-04-01
95526,5,2025,Elec- Residential,N,364,157215,432,2025-05-01
95526,6,2025,Elec- Residential,N,361,150132,416,2025-06-01
95526,7,2025,Elec- Residential,N,361,165917,460,2025-07-01
95526,8,2025,Elec- Residential,N,363,171862,473,2025-08-01
95526,9,2025,Elec- Residential,N,360,148428,412,2025-09-01
95526,10,2025,Elec- Residential,N,362,165485,457,2025-10-01
95526,11,2025,Elec- Residential,N,362,152933,422,2025-11-01
95526,12,2025,Elec- Residential,N,360,151872,422,2025-12-01
95526,1,2026,Elec- Residential,N,356,153769,432,2026-01-01
95526,2,2026,Elec- Residential,N,357,138549,388,2026-02-01
95526,3,2026,Elec- Residential,N,359,146676,409,2026-03-01
95527,1,2020,Elec- Residential,Y,372,247594,666,2020-01-01
95527,2,2020,Elec- Residential,Y,372,236714,636,2020-02-01
95527,3,2020,Elec- Residential,Y,373,283823,761,2020-03-01
95527,4,2020,Elec- Residential,Y,382,274630,719,2020-04-01
95527,5,2020,Elec- Residential,Y,384,268817,700,2020-05-01
95527,6,2020,Elec- Residential,Y,384,249161,649,2020-06-01
95527,7,2020,Elec- Residential,Y,385,291695,758,2020-07-01
95527,8,2020,Elec- Residential,Y,388,286253,738,2020-08-01
95527,9,2020,Elec- Residential,Y,387,243124,628,2020-09-01
95527,10,2020,Elec- Residential,Y,387,283773,733,2020-10-01
95527,11,2020,Elec- Residential,Y,388,314888,812,2020-11-01
95527,12,2020,Elec- Residential,Y,389,307023,789,2020-12-01
95527,1,2021,Elec- Residential,Y,390,274426,704,2021-01-01
95527,2,2021,Elec- Residential,Y,390,278279,714,2021-02-01
95527,3,2021,Elec- Residential,Y,391,308984,790,2021-03-01
95527,4,2021,Elec- Residential,Y,388,275356,710,2021-04-01
95527,5,2021,Elec- Residential,Y,385,273942,712,2021-05-01
95527,6,2021,Elec- Residential,Y,385,289174,751,2021-06-01
95527,7,2021,Elec- Residential,Y,387,336183,869,2021-07-01
95527,8,2021,Elec- Residential,Y,384,203749,531,2021-08-01
95527,9,2021,Elec- Residential,Y,384,202196,527,2021-09-01
95527,10,2021,Elec- Residential,Y,384,288205,751,2021-10-01
95527,11,2021,Elec- Residential,Y,386,296160,767,2021-11-01
95527,12,2021,Elec- Residential,Y,386,312612,810,2021-12-01
95527,1,2022,Elec- Residential,Y,384,215783,562,2022-01-01
95527,2,2022,Elec- Residential,Y,383,244334,638,2022-02-01
95527,3,2022,Elec- Residential,Y,383,244645,639,2022-03-01
95527,4,2022,Elec- Residential,Y,381,273339,717,2022-04-01
95527,5,2022,Elec- Residential,Y,382,272278,713,2022-05-01
95527,6,2022,Elec- Residential,Y,382,250053,655,2022-06-01
95527,7,2022,Elec- Residential,Y,382,276945,725,2022-07-01
95527,8,2022,Elec- Residential,Y,384,254670,663,2022-08-01
95527,9,2022,Elec- Residential,Y,383,224192,585,2022-09-01
95527,10,2022,Elec- Residential,Y,383,230039,601,2022-10-01
95527,11,2022,Elec- Residential,Y,383,273569,714,2022-11-01
95527,12,2022,Elec- Residential,Y,381,255592,671,2022-12-01
95527,1,2023,Elec- Residential,Y,381,205696,540,2023-01-01
95527,2,2023,Elec- Residential,Y,380,213422,562,2023-02-01
95527,3,2023,Elec- Residential,Y,380,245061,645,2023-03-01
95527,4,2023,Elec- Residential,Y,381,224293,589,2023-04-01
95527,4,2023,Elec- Residential,Y,381,224293,589,2023-04-01
95527,5,2023,Elec- Residential,Y,383,223226,583,2023-05-01
95527,5,2023,Elec- Residential,Y,383,223226,583,2023-05-01
95527,6,2023,Elec- Residential,Y,377,209444,556,2023-06-01
95527,6,2023,Elec- Residential,Y,377,209444,556,2023-06-01
95527,7,2023,Elec- Residential,Y,378,272700,721,2023-07-01
95527,8,2023,Elec- Residential,Y,378,244647,647,2023-08-01
95527,9,2023,Elec- Residential,Y,378,186512,493,2023-09-01
95527,10,2023,Elec- Residential,Y,377,219489,582,2023-10-01
95527,11,2023,Elec- Residential,Y,377,222258,590,2023-11-01
95527,12,2023,Elec- Residential,Y,377,228032,605,2023-12-01
95527,1,2024,Elec- Residential,Y,377,215493,572,2024-01-01
95527,2,2024,Elec- Residential,Y,378,200908,532,2024-02-01
95527,3,2024,Elec- Residential,Y,377,224954,597,2024-03-01
95527,4,2024,Elec- Residential,Y,373,194259,521,2024-04-01
95527,4,2024,Elec- Residential,Y,373,194259,521,2024-04-01
95527,5,2024,Elec- Residential,Y,378,198560,525,2024-05-01
95527,5,2024,Elec- Residential,Y,378,198560,525,2024-05-01
95527,6,2024,Elec- Residential,Y,379,202004,533,2024-06-01
95527,6,2024,Elec- Residential,Y,379,202004,533,2024-06-01
95527,7,2024,Elec- Residential,Y,378,275741,729,2024-07-01
95527,8,2024,Elec- Residential,Y,377,223741,593,2024-08-01
95527,9,2024,Elec- Residential,Y,373,192078,515,2024-09-01
95527,10,2024,Elec- Residential,Y,376,208476,554,2024-10-01
95527,11,2024,Elec- Residential,Y,376,207284,551,2024-11-01
95527,12,2024,Elec- Residential,Y,375,217429,580,2024-12-01
95527,1,2025,Elec- Residential,Y,378,227254,601,2025-01-01
95527,2,2025,Elec- Residential,Y,380,203290,535,2025-02-01
95527,3,2025,Elec- Residential,Y,381,212610,558,2025-03-01
95527,4,2025,Elec- Residential,Y,380,190449,501,2025-04-01
95527,5,2025,Elec- Residential,Y,379,187670,495,2025-05-01
95527,6,2025,Elec- Residential,Y,378,206840,547,2025-06-01
95527,7,2025,Elec- Residential,Y,378,252147,667,2025-07-01
95527,8,2025,Elec- Residential,Y,376,238696,635,2025-08-01
95527,9,2025,Elec- Residential,Y,377,195649,519,2025-09-01
95527,10,2025,Elec- Residential,Y,378,211223,559,2025-10-01
95527,11,2025,Elec- Residential,Y,378,198447,525,2025-11-01
95527,12,2025,Elec- Residential,Y,377,213516,566,2025-12-01
95527,1,2026,Elec- Residential,Y,378,217561,576,2026-01-01
95527,2,2026,Elec- Residential,Y,378,175796,465,2026-02-01
95527,3,2026,Elec- Residential,Y,380,168645,444,2026-03-01
95528,1,2020,Elec- Residential,N,449,456754,"1,017",2020-01-01
95528,2,2020,Elec- Residential,N,448,427487,954,2020-02-01
95528,3,2020,Elec- Residential,N,449,489801,"1,091",2020-03-01
95528,4,2020,Elec- Residential,N,461,457841,993,2020-04-01
95528,5,2020,Elec- Residential,N,461,434008,941,2020-05-01
95528,6,2020,Elec- Residential,N,460,390243,848,2020-06-01
95528,7,2020,Elec- Residential,N,460,392278,853,2020-07-01
95528,8,2020,Elec- Residential,N,461,397706,863,2020-08-01
95528,9,2020,Elec- Residential,N,462,389190,842,2020-09-01
95528,10,2020,Elec- Residential,N,465,437557,941,2020-10-01
95528,11,2020,Elec- Residential,N,466,468558,"1,005",2020-11-01
95528,12,2020,Elec- Residential,N,466,530021,"1,137",2020-12-01
95528,1,2021,Elec- Residential,N,464,526088,"1,134",2021-01-01
95528,2,2021,Elec- Residential,N,464,483432,"1,042",2021-02-01
95528,3,2021,Elec- Residential,N,464,571920,"1,233",2021-03-01
95528,4,2021,Elec- Residential,N,463,514675,"1,112",2021-04-01
95528,5,2021,Elec- Residential,N,462,488527,"1,057",2021-05-01
95528,6,2021,Elec- Residential,N,460,441373,960,2021-06-01
95528,7,2021,Elec- Residential,N,458,439493,960,2021-07-01
95528,8,2021,Elec- Residential,N,457,419339,918,2021-08-01
95528,9,2021,Elec- Residential,N,455,398928,877,2021-09-01
95528,10,2021,Elec- Residential,N,455,447970,985,2021-10-01
95528,11,2021,Elec- Residential,N,454,459080,"1,011",2021-11-01
95528,12,2021,Elec- Residential,N,455,499092,"1,097",2021-12-01
95528,1,2022,Elec- Residential,N,457,481099,"1,053",2022-01-01
95528,2,2022,Elec- Residential,N,459,405921,884,2022-02-01
95528,3,2022,Elec- Residential,N,460,418769,910,2022-03-01
95528,4,2022,Elec- Residential,N,459,380492,829,2022-04-01
95528,5,2022,Elec- Residential,N,458,354779,775,2022-05-01
95528,6,2022,Elec- Residential,N,458,312923,683,2022-06-01
95528,7,2022,Elec- Residential,N,458,310229,677,2022-07-01
95528,8,2022,Elec- Residential,N,462,293545,635,2022-08-01
95528,9,2022,Elec- Residential,N,462,286663,620,2022-09-01
95528,10,2022,Elec- Residential,N,459,301452,657,2022-10-01
95528,11,2022,Elec- Residential,N,457,335309,734,2022-11-01
95528,12,2022,Elec- Residential,N,458,358198,782,2022-12-01
95528,1,2023,Elec- Residential,N,460,348745,758,2023-01-01
95528,2,2023,Elec- Residential,N,459,317515,692,2023-02-01
95528,3,2023,Elec- Residential,N,455,339120,745,2023-03-01
95528,4,2023,Elec- Residential,N,456,298995,656,2023-04-01
95528,4,2023,Elec- Residential,N,456,298995,656,2023-04-01
95528,5,2023,Elec- Residential,N,458,287276,627,2023-05-01
95528,5,2023,Elec- Residential,N,458,287276,627,2023-05-01
95528,6,2023,Elec- Residential,N,459,260808,568,2023-06-01
95528,6,2023,Elec- Residential,N,459,260808,568,2023-06-01
95528,7,2023,Elec- Residential,N,456,273670,600,2023-07-01
95528,8,2023,Elec- Residential,N,456,270404,593,2023-08-01
95528,9,2023,Elec- Residential,N,455,257790,567,2023-09-01
95528,10,2023,Elec- Residential,N,455,291509,641,2023-10-01
95528,11,2023,Elec- Residential,N,454,300318,661,2023-11-01
95528,12,2023,Elec- Residential,N,453,335983,742,2023-12-01
95528,1,2024,Elec- Residential,N,454,329285,725,2024-01-01
95528,2,2024,Elec- Residential,N,455,297839,655,2024-02-01
95528,3,2024,Elec- Residential,N,452,309739,685,2024-03-01
95528,4,2024,Elec- Residential,N,450,269320,598,2024-04-01
95528,4,2024,Elec- Residential,N,450,269320,598,2024-04-01
95528,5,2024,Elec- Residential,N,451,265402,588,2024-05-01
95528,5,2024,Elec- Residential,N,451,265402,588,2024-05-01
95528,6,2024,Elec- Residential,N,451,248672,551,2024-06-01
95528,6,2024,Elec- Residential,N,451,248672,551,2024-06-01
95528,7,2024,Elec- Residential,N,452,259940,575,2024-07-01
95528,8,2024,Elec- Residential,N,453,258460,571,2024-08-01
95528,9,2024,Elec- Residential,N,456,243154,533,2024-09-01
95528,10,2024,Elec- Residential,N,456,259470,569,2024-10-01
95528,11,2024,Elec- Residential,N,458,283808,620,2024-11-01
95528,12,2024,Elec- Residential,N,457,323881,709,2024-12-01
95528,1,2025,Elec- Residential,N,457,328956,720,2025-01-01
95528,2,2025,Elec- Residential,N,459,299137,652,2025-02-01
95528,3,2025,Elec- Residential,N,458,314090,686,2025-03-01
95528,4,2025,Elec- Residential,N,459,279426,609,2025-04-01
95528,5,2025,Elec- Residential,N,459,269393,587,2025-05-01
95528,6,2025,Elec- Residential,N,458,241218,527,2025-06-01
95528,7,2025,Elec- Residential,N,460,254250,553,2025-07-01
95528,8,2025,Elec- Residential,N,458,261165,570,2025-08-01
95528,9,2025,Elec- Residential,N,455,236530,520,2025-09-01
95528,10,2025,Elec- Residential,N,457,257539,564,2025-10-01
95528,11,2025,Elec- Residential,N,456,273236,599,2025-11-01
95528,12,2025,Elec- Residential,N,457,305305,668,2025-12-01
95528,1,2026,Elec- Residential,N,457,317728,695,2026-01-01
95528,2,2026,Elec- Residential,N,456,276046,605,2026-02-01
95528,3,2026,Elec- Residential,N,457,265850,582,2026-03-01
95536,1,2020,Elec- Residential,N,1189,861166,724,2020-01-01
95536,2,2020,Elec- Residential,N,1193,792115,664,2020-02-01
95536,3,2020,Elec- Residential,N,1191,841075,706,2020-03-01
95536,4,2020,Elec- Residential,N,1197,737960,617,2020-04-01
95536,5,2020,Elec- Residential,N,1195,701301,587,2020-05-01
95536,6,2020,Elec- Residential,N,1186,632761,534,2020-06-01
95536,7,2020,Elec- Residential,N,1184,639416,540,2020-07-01
95536,8,2020,Elec- Residential,N,1185,652628,551,2020-08-01
95536,9,2020,Elec- Residential,N,1186,640588,540,2020-09-01
95536,10,2020,Elec- Residential,N,1194,708169,593,2020-10-01
95536,11,2020,Elec- Residential,N,1196,835763,699,2020-11-01
95536,12,2020,Elec- Residential,N,1196,968881,810,2020-12-01
95536,1,2021,Elec- Residential,N,1196,906537,758,2021-01-01
95536,2,2021,Elec- Residential,N,1200,794507,662,2021-02-01
95536,3,2021,Elec- Residential,N,1201,852342,710,2021-03-01
95536,4,2021,Elec- Residential,N,1200,744301,620,2021-04-01
95536,5,2021,Elec- Residential,N,1200,710721,592,2021-05-01
95536,6,2021,Elec- Residential,N,1198,623492,520,2021-06-01
95536,7,2021,Elec- Residential,N,1201,646853,539,2021-07-01
95536,8,2021,Elec- Residential,N,1211,642626,531,2021-08-01
95536,9,2021,Elec- Residential,N,1205,636384,528,2021-09-01
95536,10,2021,Elec- Residential,N,1207,704059,583,2021-10-01
95536,11,2021,Elec- Residential,N,1206,752326,624,2021-11-01
95536,12,2021,Elec- Residential,N,1212,954029,787,2021-12-01
95536,1,2022,Elec- Residential,N,1211,862581,712,2022-01-01
95536,2,2022,Elec- Residential,N,1212,752820,621,2022-02-01
95536,3,2022,Elec- Residential,N,1212,757483,625,2022-03-01
95536,4,2022,Elec- Residential,N,1213,726600,599,2022-04-01
95536,5,2022,Elec- Residential,N,1208,678965,562,2022-05-01
95536,6,2022,Elec- Residential,N,1214,594213,489,2022-06-01
95536,7,2022,Elec- Residential,N,1218,620087,509,2022-07-01
95536,8,2022,Elec- Residential,N,1220,613816,503,2022-08-01
95536,9,2022,Elec- Residential,N,1219,600908,493,2022-09-01
95536,10,2022,Elec- Residential,N,1219,676688,555,2022-10-01
95536,11,2022,Elec- Residential,N,1219,821345,674,2022-11-01
95536,12,2022,Elec- Residential,N,1220,897730,736,2022-12-01
95536,1,2023,Elec- Residential,N,1224,877056,717,2023-01-01
95536,2,2023,Elec- Residential,N,1222,804306,658,2023-02-01
95536,3,2023,Elec- Residential,N,1214,882125,727,2023-03-01
95536,4,2023,Elec- Residential,N,1217,725557,596,2023-04-01
95536,4,2023,Elec- Residential,N,1217,725557,596,2023-04-01
95536,5,2023,Elec- Residential,N,1218,673241,553,2023-05-01
95536,5,2023,Elec- Residential,N,1218,673241,553,2023-05-01
95536,6,2023,Elec- Residential,N,1220,620160,508,2023-06-01
95536,6,2023,Elec- Residential,N,1220,620160,508,2023-06-01
95536,7,2023,Elec- Residential,N,1210,604141,499,2023-07-01
95536,8,2023,Elec- Residential,N,1211,586740,485,2023-08-01
95536,9,2023,Elec- Residential,N,1208,582886,483,2023-09-01
95536,10,2023,Elec- Residential,N,1211,652301,539,2023-10-01
95536,11,2023,Elec- Residential,N,1211,717813,593,2023-11-01
95536,12,2023,Elec- Residential,N,1209,826996,684,2023-12-01
95536,1,2024,Elec- Residential,N,1211,797886,659,2024-01-01
95536,2,2024,Elec- Residential,N,1208,732125,606,2024-02-01
95536,3,2024,Elec- Residential,N,1208,755835,626,2024-03-01
95536,4,2024,Elec- Residential,N,1209,653793,541,2024-04-01
95536,4,2024,Elec- Residential,N,1209,653793,541,2024-04-01
95536,5,2024,Elec- Residential,N,1208,617798,511,2024-05-01
95536,5,2024,Elec- Residential,N,1208,617798,511,2024-05-01
95536,6,2024,Elec- Residential,N,1207,574118,476,2024-06-01
95536,6,2024,Elec- Residential,N,1207,574118,476,2024-06-01
95536,7,2024,Elec- Residential,N,1210,574988,475,2024-07-01
95536,8,2024,Elec- Residential,N,1210,576957,477,2024-08-01
95536,9,2024,Elec- Residential,N,1209,571614,473,2024-09-01
95536,10,2024,Elec- Residential,N,1211,613135,506,2024-10-01
95536,11,2024,Elec- Residential,N,1211,731349,604,2024-11-01
95536,12,2024,Elec- Residential,N,1215,822315,677,2024-12-01
95536,1,2025,Elec- Residential,N,1214,799626,659,2025-01-01
95536,2,2025,Elec- Residential,N,1217,723643,595,2025-02-01
95536,3,2025,Elec- Residential,N,1215,741925,611,2025-03-01
95536,4,2025,Elec- Residential,N,1217,641943,527,2025-04-01
95536,5,2025,Elec- Residential,N,1217,609583,501,2025-05-01
95536,6,2025,Elec- Residential,N,1213,569517,470,2025-06-01
95536,7,2025,Elec- Residential,N,1216,572605,471,2025-07-01
95536,8,2025,Elec- Residential,N,1207,567327,470,2025-08-01
95536,9,2025,Elec- Residential,N,1208,561169,465,2025-09-01
95536,10,2025,Elec- Residential,N,1218,633351,520,2025-10-01
95536,11,2025,Elec- Residential,N,1221,684226,560,2025-11-01
95536,12,2025,Elec- Residential,N,1216,800557,658,2025-12-01
95536,1,2026,Elec- Residential,N,1217,806175,662,2026-01-01
95536,2,2026,Elec- Residential,N,1220,687411,563,2026-02-01
95536,3,2026,Elec- Residential,N,1216,662579,545,2026-03-01
95537,1,2020,Elec- Residential,N,157,83021,529,2020-01-01
95537,2,2020,Elec- Residential,N,158,75213,476,2020-02-01
95537,3,2020,Elec- Residential,N,160,77105,482,2020-03-01
95537,4,2020,Elec- Residential,N,157,72759,463,2020-04-01
95537,5,2020,Elec- Residential,N,159,71940,452,2020-05-01
95537,6,2020,Elec- Residential,N,162,64305,397,2020-06-01
95537,7,2020,Elec- Residential,N,163,64236,394,2020-07-01
95537,8,2020,Elec- Residential,N,164,63256,386,2020-08-01
95537,9,2020,Elec- Residential,N,164,62549,381,2020-09-01
95537,10,2020,Elec- Residential,N,164,66810,407,2020-10-01
95537,11,2020,Elec- Residential,N,164,77328,472,2020-11-01
95537,12,2020,Elec- Residential,N,162,81717,504,2020-12-01
95537,1,2021,Elec- Residential,N,163,79973,491,2021-01-01
95537,2,2021,Elec- Residential,N,163,72291,444,2021-02-01
95537,3,2021,Elec- Residential,N,165,79552,482,2021-03-01
95537,4,2021,Elec- Residential,N,166,75425,454,2021-04-01
95537,5,2021,Elec- Residential,N,166,77484,467,2021-05-01
95537,6,2021,Elec- Residential,N,160,68687,429,2021-06-01
95537,7,2021,Elec- Residential,N,162,68236,421,2021-07-01
95537,8,2021,Elec- Residential,N,160,65923,412,2021-08-01
95537,9,2021,Elec- Residential,N,161,64568,401,2021-09-01
95537,10,2021,Elec- Residential,N,159,70602,444,2021-10-01
95537,11,2021,Elec- Residential,N,160,71705,448,2021-11-01
95537,12,2021,Elec- Residential,N,160,82405,515,2021-12-01
95537,1,2022,Elec- Residential,N,159,82052,516,2022-01-01
95537,2,2022,Elec- Residential,N,158,75790,480,2022-02-01
95537,3,2022,Elec- Residential,N,158,80939,512,2022-03-01
